random_state_test_split,random_state_rf,score
0,95,0.8355538546485621
0,96,0.8063191668422005
0,97,0.8010215842355948
0,98,0.8121294018882984
0,99,0.8206657719280851
0,100,0.8297120789904341
1,0,0.8983039104878517
1,1,0.9190717512850352
1,2,0.8696589723577247
1,3,0.9115542148774567
1,4,0.9010942982185037
1,5,0.9119672256517324
1,6,0.9070499392098729
1,7,0.9016766894426868
1,8,0.8889989860758707
1,9,0.9141659349918764
1,10,0.9049330442526832
1,11,0.9133009946640556
1,12,0.9114978512216361
1,13,0.9089978950592441
1,14,0.8778798561955614
1,15,0.9177108753263411
1,16,0.9192533137257224
1,17,0.8857972200621111
1,18,0.8796405026658605
1,19,0.9214838091875037
1,20,0.8945226670568194
1,21,0.893241213691694
1,22,0.8928726455912215
1,23,0.9028322748913913
1,24,0.8742776837579397
1,25,0.913640552826999
1,26,0.8989520806657546
1,27,0.8879850049991483
1,28,0.8900305354151045
1,29,0.9124220595209602
1,30,0.9090167493831117
1,31,0.9127613898944383
1,32,0.9212047718381227
1,33,0.910134018745507
1,34,0.8893019555559499
1,35,0.8989161326407616
1,36,0.8978014116730094
1,37,0.9001958633480557
1,38,0.8938286922139355
1,39,0.8757124868893519
1,40,0.9042457939446394
1,41,0.9124884601500958
1,42,0.9052803709855162
1,43,0.9074912907901231
1,44,0.9190034239366722
1,45,0.8889443593147229
1,46,0.9112693594054828
1,47,0.903472899543256
1,48,0.9152845995647466
1,49,0.9003826127446926
1,50,0.9077809725513931
1,51,0.8943137651346821
1,52,0.9076376407759658
1,53,0.8630337774523974
1,54,0.9116795465395114
1,55,0.8952789185903942
1,56,0.8880133315682813
1,57,0.8807860606324779
1,58,0.9059309424440325
1,59,0.8851821790145681
1,60,0.9165161385632877
1,61,0.9096254075800124
1,62,0.8993383119410157
1,63,0.8944209210956512
1,64,0.8754192886282113
1,65,0.9086778081499701
1,66,0.9055722499660037
1,67,0.9052971752041961
1,68,0.8962956995792942
1,69,0.9082332532803641
1,70,0.9076481807843498
1,71,0.9064827719149542
1,72,0.8670229309722702
1,73,0.8959374057328297
1,74,0.9094144033509348
1,75,0.9224946913783753
1,76,0.9190567076890974
1,77,0.907173348898314
1,78,0.908655878668321
1,79,0.909151278044828
1,80,0.9053161718964795
1,81,0.8808053325703652
1,82,0.8981870307640826
1,83,0.8942175762873446
1,84,0.9009099548480942
1,85,0.911553730824843
1,86,0.8821328278811649
1,87,0.8633748352293208
1,88,0.9132122896497759
1,89,0.9114151683913454
1,90,0.9193257839949854
1,91,0.9128628416275472
1,92,0.9218051631756785
1,93,0.9170570151574196
1,94,0.9015406754038322
1,95,0.9025742558657982
1,96,0.9070583626744751
1,97,0.8744307392961671
1,98,0.9038332956966608
1,99,0.914867303501155
1,100,0.8852329428460334
2,0,0.7952473107471056
2,1,0.7999783901275455
2,2,0.8109052102383163
2,3,0.805714381113275
2,4,0.8060555509148618
2,5,0.8100143020930579
2,6,0.8079948822778558
2,7,0.8018421861719115
2,8,0.8223094789411443
2,9,0.8029705460707361
2,10,0.8056347362997232
2,11,0.809464960689237
2,12,0.7957382552940832
2,13,0.7959384180510967
2,14,0.8053326533987187
2,15,0.8086818917616243
2,16,0.8111434325221809
2,17,0.811074715229222
2,18,0.8097017703342216
2,19,0.8226160215781173
2,20,0.8044912576624714
2,21,0.8253952776649709
2,22,0.809565608290766
2,23,0.793721567359029
2,24,0.7944820574139637
2,25,0.7882414624805156
2,26,0.8211934592017925
2,27,0.8047666054970684
2,28,0.8088537083434246
2,29,0.8380179182150969
2,30,0.7948322867839052
2,31,0.8206942489661614
2,32,0.8018614494293669
2,33,0.8110101074311868
2,34,0.8130727820154026
2,35,0.8226270541710236
2,36,0.803494530022925
2,37,0.8089978675573997
2,38,0.8521355860136843
2,39,0.8078073398731509
2,40,0.805706033701711
2,41,0.792414362708108
2,42,0.8025104110609858
2,43,0.7997056340766792
2,44,0.7986917446259452
2,45,0.8187033737960974
2,46,0.7858320259127005
2,47,0.8129807269941688
2,48,0.8093685626790499
2,49,0.8383703424289181
2,50,0.8105706016189659
2,51,0.7824177361131032
2,52,0.7968682963499222
2,53,0.8007836760120901
2,54,0.8301649069097247
2,55,0.8172323147097911
2,56,0.8126085842095343
2,57,0.8242546243054792
2,58,0.8186758565246901
2,59,0.7709479723349268
2,60,0.7986278723341038
2,61,0.7814842269821147
2,62,0.8088739639505066
2,63,0.8264113386101817
2,64,0.8182574702474611
2,65,0.8100721969377375
2,66,0.8073335454626593
2,67,0.8037969865143773
2,68,0.8160387749525585
2,69,0.8188199690398591
2,70,0.7954280934996488
2,71,0.8218757170820555
2,72,0.8183269814201212
2,73,0.7915001168345752
2,74,0.7447996297251676
2,75,0.8162037268098837
2,76,0.8209170723187633
2,77,0.8049595182644576
2,78,0.8170589570673944
2,79,0.8185900007699466
2,80,0.7994673767687099
2,81,0.7989287527408551
2,82,0.7844378564103948
2,83,0.7920157883993045
2,84,0.8318343658731197
2,85,0.8155198811702185
2,86,0.793788778615496
2,87,0.8206745420700494
2,88,0.775329581201022
2,89,0.8042338071452559
2,90,0.8158117370327194
2,91,0.8219127492351759
2,92,0.8255513567491654
2,93,0.799008327506198
2,94,0.7806902071845063
2,95,0.8164811760907484
2,96,0.7988514545423024
2,97,0.8273985513680153
2,98,0.7813055806999439
2,99,0.8135368747489573
2,100,0.8137538023773078
3,0,0.6040908269246711
3,1,0.48317864291319845
3,2,0.49874671289400085
3,3,0.4815411756929626
3,4,0.5213620605977833
3,5,0.5073436239547084
3,6,0.42158910965029694
3,7,0.5621519666397771
3,8,0.5019785118854374
3,9,0.503817969281513
3,10,0.48369458845852853
3,11,0.5662324077519645
3,12,0.4658646024560038
3,13,0.5813073050167783
3,14,0.49973876979247733
3,15,0.6089306447566436
3,16,0.4986192493219459
3,17,0.49102796537039983
3,18,0.49240913235739325
3,19,0.48035919427421836
3,20,0.47848916373394046
3,21,0.6096662115265721
3,22,0.6068507068670159
3,23,0.588874150903226
3,24,0.5000068143200049
3,25,0.5666873238675393
3,26,0.5787138025768064
3,27,0.5838602282906759
3,28,0.5200859203221209
3,29,0.49573980837372555
3,30,0.5375699608998261
3,31,0.5695456280075127
3,32,0.5302895647782189
3,33,0.556469218153553
3,34,0.5652194623698716
3,35,0.48999451129530147
3,36,0.6151817206778825
3,37,0.4769731126506427
3,38,0.5385717462808822
3,39,0.5350539357445412
3,40,0.4844021967965394
3,41,0.5355777254267257
3,42,0.5720109657235322
3,43,0.576251693080982
3,44,0.5099110815231502
3,45,0.5882143231455721
3,46,0.4153959664045991
3,47,0.493044302939981
3,48,0.5277540242284499
3,49,0.47433372858336986
3,50,0.5018002148008052
3,51,0.5086967302584658
3,52,0.5522247805339784
3,53,0.4557413859654952
3,54,0.5347130298489855
3,55,0.6558826534655345
3,56,0.5122987082371837
3,57,0.43866763610654735
3,58,0.5221387762197031
3,59,0.6261963057329027
3,60,0.5539691003819452
3,61,0.49933782776568836
3,62,0.45319991483925903
3,63,0.5100079427363402
3,64,0.4946171765416486
3,65,0.5606814904298243
3,66,0.5078709047890502
3,67,0.4346436523294491
3,68,0.4914563107505209
3,69,0.4928476006180361
3,70,0.5094909892851575
3,71,0.5695140761721196
3,72,0.5200087643987203
3,73,0.3998686362705147
3,74,0.4409011554764162
3,75,0.4011990719962487
3,76,0.499928971852038
3,77,0.45317138672142465
3,78,0.6057666091746456
3,79,0.5319165147199902
3,80,0.5006488211335945
3,81,0.47830090444942974
3,82,0.46540748063341775
3,83,0.5676701197180347
3,84,0.4693963337789785
3,85,0.5082071947679461
3,86,0.5082207357639691
3,87,0.3843823965590969
3,88,0.551981962867434
3,89,0.35820893669219156
3,90,0.4864281605973815
3,91,0.4413091674515064
3,92,0.5004568808016212
3,93,0.4992574874440857
3,94,0.589616977516761
3,95,0.5228544331972051
3,96,0.4686447427667235
3,97,0.43141010045826855
3,98,0.475836735319906
3,99,0.49310613577295237
3,100,0.6072722452307977
4,0,0.9187139133871487
4,1,0.9489125117868094
4,2,0.9407653638621232
4,3,0.9461510271301665
4,4,0.9311511856850938
4,5,0.921041326348847
4,6,0.9270433900216057
4,7,0.9294675908370005
4,8,0.9485747456611902
4,9,0.9347184729603327
4,10,0.9620914428819902
4,11,0.9502988870704981
4,12,0.9591740731991675
4,13,0.9385849152418315
4,14,0.9328680518504243
4,15,0.9254148796139405
4,16,0.9465481173856203
4,17,0.9310498649887458
4,18,0.9478535508517804
4,19,0.950173549873342
4,20,0.9470253803253572
4,21,0.916930315456218
4,22,0.9215444119916447
4,23,0.9337986967730636
4,24,0.9435509312154682
4,25,0.9587414672704488
4,26,0.9513919010647515
4,27,0.9601524516658071
4,28,0.918928983847004
4,29,0.9407735280223926
4,30,0.9161754710673192
4,31,0.9372075173822537
4,32,0.9542885955633242
4,33,0.9445437687566853
4,34,0.9355873539616131
4,35,0.9652787405077452
4,36,0.9269116728011347
4,37,0.9423391586350558
4,38,0.943266484306435
4,39,0.9410067014831852
4,40,0.9212837325607705
4,41,0.9493076666004078
4,42,0.9220612348585562
4,43,0.944093012544248
4,44,0.9152234101968534
4,45,0.923457514308873
4,46,0.9368684966868325
4,47,0.9240945016366462
4,48,0.9444359387974198
4,49,0.9512964497376782
4,50,0.9459207536799716
4,51,0.9389008808530015
4,52,0.9492312355602326
4,53,0.9235510995421703
4,54,0.9307224348791587
4,55,0.9367032023871374
4,56,0.9263555863124796
4,57,0.9190475217801829
4,58,0.9147888877393919
4,59,0.9377118765079661
4,60,0.9261751300008555
4,61,0.9389330362965957
4,62,0.9580402068817125
4,63,0.9499630816042178
4,64,0.9232367825239813
4,65,0.9411380656588878
4,66,0.9352848103560135
4,67,0.9417177746251721
4,68,0.9350667295590704
4,69,0.9546027518200562
4,70,0.9375746587239159
4,71,0.960848268230302
4,72,0.9441356521565898
4,73,0.9356458364579372
4,74,0.9051168795684229
4,75,0.9340905418613062
4,76,0.9519966226224406
4,77,0.9166910519731704
4,78,0.9325145531673127
4,79,0.9409001071806091
4,80,0.9511329553358651
4,81,0.9359612378279147
4,82,0.9068555872266133
4,83,0.9447802488599965
4,84,0.9299295971992454
4,85,0.9241350828719007
4,86,0.945718414897077
4,87,0.9470806538969113
4,88,0.9206298148450408
4,89,0.9281209015679034
4,90,0.919641144492965
4,91,0.9564729213716975
4,92,0.9441514099315654
4,93,0.932079488533957
4,94,0.9319304437501651
4,95,0.9459025088306899
4,96,0.9480180697138592
4,97,0.9475476123424703
4,98,0.9343637669902006
4,99,0.9481032417642379
4,100,0.9440248024036801
5,0,0.5259098061918117
5,1,0.590598056482684
5,2,0.5938293174661525
5,3,0.5480607264057118
5,4,0.5298341079975345
5,5,0.6119639775149613
5,6,0.6236624098285716
5,7,0.5614334867963096
5,8,0.6209774788782345
5,9,0.631711813178667
5,10,0.6105835609708471
5,11,0.5820739483417356
5,12,0.651365710249713
5,13,0.6864695201522166
5,14,0.6470531091933811
5,15,0.5902827094348062
5,16,0.5496614387997418
5,17,0.5292377005183975
5,18,0.6211698881438685
5,19,0.5888846953536121
5,20,0.48630623256482397
5,21,0.5508842736864099
5,22,0.5554186302491557
5,23,0.6088126505876826
5,24,0.5892838450577689
5,25,0.5568351911545224
5,26,0.5332492244554115
5,27,0.5989612757724428
5,28,0.5441405790069447
5,29,0.5959266294985044
5,30,0.6315683381315713
5,31,0.6070053916955038
5,32,0.5051181936434409
5,33,0.5752694074218224
5,34,0.6553991596563601
5,35,0.538819732983914
5,36,0.5649007630073639
5,37,0.6318535427623978
5,38,0.6043340569861125
5,39,0.6078507981998862
5,40,0.5930840454390046
5,41,0.5684128904817178
5,42,0.5433644398381905
5,43,0.5840637357478705
5,44,0.6138864471965944
5,45,0.5071592221378242
5,46,0.5372511024106734
5,47,0.5443475440080054
5,48,0.5441864305942776
5,49,0.5402927101232944
5,50,0.5716282687693071
5,51,0.5120136619765248
5,52,0.5587666127155168
5,53,0.5235058131840767
5,54,0.6208973304668945
5,55,0.6089067627059398
5,56,0.627514208556639
5,57,0.6083684352650764
5,58,0.5219664778146758
5,59,0.5693452741400773
5,60,0.5808426413229469
5,61,0.6015856667039745
5,62,0.5918431638901804
5,63,0.5770946313170526
5,64,0.5521225421438811
5,65,0.6088354232705278
5,66,0.6297928140089869
5,67,0.6201320519590757
5,68,0.6116372186071906
5,69,0.5664967085511525
5,70,0.5216042278184907
5,71,0.5610148818104395
5,72,0.5587026736364753
5,73,0.5412172238854309
5,74,0.6146768154643563
5,75,0.5479427392066951
5,76,0.5720979209030518
5,77,0.6184582648736574
5,78,0.6432078125715315
5,79,0.5990352997509243
5,80,0.5455232717986045
5,81,0.5496712787218676
5,82,0.5653529298852981
5,83,0.5716455396699676
5,84,0.577216772923025
5,85,0.5730455339844523
5,86,0.5562685994560177
5,87,0.561927759150145
5,88,0.40173030539331334
5,89,0.5071059804015086
5,90,0.5850802793210923
5,91,0.549563784717815
5,92,0.5589358307953938
5,93,0.5312211389291358
5,94,0.50455286766106
5,95,0.6111335452489176
5,96,0.6093306653262325
5,97,0.5767468656045777
5,98,0.5920275297339939
5,99,0.5788938365800227
5,100,0.6183385015891116
6,0,0.9226340536151517
6,1,0.9173938652606519
6,2,0.929664973490356
6,3,0.9070805961715053
6,4,0.9277842959121088
6,5,0.9275928501941103
6,6,0.9168838212492578
6,7,0.91817362155796
6,8,0.9362344626070999
6,9,0.9208527356232127
6,10,0.9157708218374285
6,11,0.9421058119797994
6,12,0.9218314418854472
6,13,0.9107279469205661
6,14,0.9274395901128575
6,15,0.9043839488843989
6,16,0.9326080510148917
6,17,0.9181140701482736
6,18,0.921011695575152
6,19,0.9259287746956514
6,20,0.9357543936211803
6,21,0.9188475001346289
6,22,0.932387616384016
6,23,0.91365137213022
6,24,0.9290823837628519
6,25,0.9288094683594234
6,26,0.9164800326186465
6,27,0.9411940984308221
6,28,0.9288839303510771
6,29,0.9233751696848007
6,30,0.9229243204040684
6,31,0.9014253173569104
6,32,0.9319300041892301
6,33,0.9240606508203268
6,34,0.9144538579732099
6,35,0.9201497352532456
6,36,0.9374603124648129
6,37,0.9140508945999495
6,38,0.9040143734653185
6,39,0.9179085530930715
6,40,0.9237964006190829
6,41,0.9296240603081287
6,42,0.9285212297453522
6,43,0.9295897841532406
6,44,0.9240988014885405
6,45,0.9193819941434703
6,46,0.9188636695837415
6,47,0.9110949416619983
6,48,0.9297197551923024
6,49,0.9262167545425871
6,50,0.8956672450461829
6,51,0.9303556929119485
6,52,0.9212146529338249
6,53,0.914915281737964
6,54,0.9192393295273583
6,55,0.9192171874530111
6,56,0.9237282609379819
6,57,0.9210005755820337
6,58,0.9198941432604799
6,59,0.9155383090756628
6,60,0.9174124964944047
6,61,0.9114546909236378
6,62,0.9264259852558683
6,63,0.9264578066198228
6,64,0.9218020543313072
6,65,0.9325558569842999
6,66,0.9334122083537025
6,67,0.9027936080321319
6,68,0.9328655313083756
6,69,0.9214156310735969
6,70,0.9326567971482463
6,71,0.9284808061225702
6,72,0.9219880239772229
6,73,0.9350936562187687
6,74,0.9242717278720879
6,75,0.9351216030693978
6,76,0.928360213643742
6,77,0.9116771817041844
6,78,0.9211810132062157
6,79,0.9267824195006913
6,80,0.9281976449393191
6,81,0.9152463288286871
6,82,0.9272814624119754
6,83,0.9096771145646033
6,84,0.914985267757545
6,85,0.9232372817701351
6,86,0.9212236328527957
6,87,0.9265217850456374
6,88,0.9100985623037828
6,89,0.9227006127186146
6,90,0.9134671019549507
6,91,0.9274581094473084
6,92,0.9236094728353954
6,93,0.9179815044441507
6,94,0.9180932219096035
6,95,0.9224810453073279
6,96,0.9269970633426979
6,97,0.9215097243990134
6,98,0.928442277794213
6,99,0.934424876054039
6,100,0.9288179097630043
7,0,0.7629385898808081
7,1,0.771039841744943
7,2,0.7767748992673928
7,3,0.7673687420083222
7,4,0.8100231579344417
7,5,0.7910322091632973
7,6,0.7979022635258071
7,7,0.7662019219082075
7,8,0.8168574418499164
7,9,0.750268312011774
7,10,0.7962795037935042
7,11,0.7630784040734456
7,12,0.7756304244770044
7,13,0.8044528650150208
7,14,0.7878785862808967
7,15,0.7828650305145657
7,16,0.7844598222793487
7,17,0.7771124980879811
7,18,0.7663115562554018
7,19,0.7973732699468246
7,20,0.812271522226675
7,21,0.7938253066295912
7,22,0.7738883472874871
7,23,0.787636367483108
7,24,0.818498770671375
7,25,0.8291370721585637
7,26,0.8152659668334783
7,27,0.7561235696055275
7,28,0.8097737093946096
7,29,0.8006708251752526
7,30,0.8173115735123239
7,31,0.776026897717796
7,32,0.7860118061922644
7,33,0.8098428311139845
7,34,0.8049931402399525
7,35,0.7788685710151991
7,36,0.7763338828656768
7,37,0.7823056668900094
7,38,0.7859656880032924
7,39,0.8028792431658982
7,40,0.7741542791262783
7,41,0.7763872564416537
7,42,0.796321617094333
7,43,0.7884603016264196
7,44,0.7888527913498691
7,45,0.8048221845158181
7,46,0.8148650206839971
7,47,0.8085433132980291
7,48,0.7867138541080583
7,49,0.7721218475463676
7,50,0.7843120111329052
7,51,0.789343708572368
7,52,0.7952325696139155
7,53,0.7769494068186853
7,54,0.8100124810821661
7,55,0.7641928614364801
7,56,0.7849055979584901
7,57,0.8005487936262867
7,58,0.7833077010162939
7,59,0.7862665568278722
7,60,0.7774822279081612
7,61,0.778945025056463
7,62,0.801390758314564
7,63,0.7766916407630295
7,64,0.808564611438497
7,65,0.7843981611066697
7,66,0.7618611125521562
7,67,0.7730747608861124
7,68,0.7994166220061445
7,69,0.7811799236068655
7,70,0.756972496900833
7,71,0.7926361433568303
7,72,0.8091863991733347
7,73,0.8009764361806168
7,74,0.8020498787020038
7,75,0.8022599707743608
7,76,0.7708291555643128
7,77,0.7973918454472205
7,78,0.7744382521954358
7,79,0.7750488181225677
7,80,0.8157962020560101
7,81,0.771045793513075
7,82,0.7722800961921132
7,83,0.7738939571227998
7,84,0.7546172016677559
7,85,0.8096601171750344
7,86,0.801107045969181
7,87,0.8229055025378628
7,88,0.8044351272500315
7,89,0.7659993544949499
7,90,0.7933434014739548
7,91,0.7470542717373239
7,92,0.8168855230826825
7,93,0.7668551076241561
7,94,0.8011757488208526
7,95,0.7865789594738551
7,96,0.7837883431575796
7,97,0.8119412279459343
7,98,0.7911611349327277
7,99,0.7815274705354086
7,100,0.7687429806935647
8,0,0.7171548614448602
8,1,0.7501170827271287
8,2,0.7761162262925418
8,3,0.7322997285338075
8,4,0.7583878077238877
8,5,0.771182133779273
8,6,0.7404406447616716
8,7,0.7637298145308402
8,8,0.7596706786392905
8,9,0.7289674384617701
8,10,0.7313580171575014
8,11,0.7108701034923935
8,12,0.7072473616183734
8,13,0.7636093191606941
8,14,0.7498768410397167
8,15,0.7271392256207514
8,16,0.7382262296842323
8,17,0.7424977273054656
8,18,0.7564820129093763
8,19,0.7448798830848931
8,20,0.7437133117958804
8,21,0.714879542606311
8,22,0.7457836913378322
8,23,0.7389713539654624
8,24,0.7029619672328651
8,25,0.7294878494979905
8,26,0.7604768481111951
8,27,0.7517455132125332
8,28,0.76673383348764
8,29,0.722012665803248
8,30,0.7474966862267246
8,31,0.7419857679952752
8,32,0.726676764039176
8,33,0.7217892018527273
8,34,0.7752148563900627
8,35,0.7414193949695599
8,36,0.7534872052077508
8,37,0.7430963043668997
8,38,0.7632630236331421
8,39,0.7522808476869064
8,40,0.7469768094799714
8,41,0.7561622197108289
8,42,0.7784778564516108
8,43,0.7249588845921656
8,44,0.728655633414568
8,45,0.7424151036298945
8,46,0.7594122187286791
8,47,0.741451117097132
8,48,0.7794965631306219
8,49,0.7687524655232696
8,50,0.732964410821457
8,51,0.7192473511421091
8,52,0.7726730449654349
8,53,0.7455106118007258
8,54,0.7295860251875579
8,55,0.7601076698038712
8,56,0.7583092147909134
8,57,0.7974772789475544
8,58,0.7548419197230075
8,59,0.7472802858972463
8,60,0.7111830033091898
8,61,0.7786912553314363
8,62,0.7124900979661642
8,63,0.7443089005029917
8,64,0.7849519728769524
8,65,0.7556680333826153
8,66,0.7280858503649015
8,67,0.715515938981
8,68,0.7273247681144428
8,69,0.7371285764983349
8,70,0.7367884122043238
8,71,0.7509788078273407
8,72,0.7815661255239769
8,73,0.7657090846233324
8,74,0.7374273071679909
8,75,0.7221449495895269
8,76,0.763034148692235
8,77,0.6982393407287028
8,78,0.7563496767417771
8,79,0.7494448208624322
8,80,0.7432267679022984
8,81,0.7686126466840659
8,82,0.705932904766831
8,83,0.7410386744383085
8,84,0.7377747393701932
8,85,0.73620326833248
8,86,0.7335739486741633
8,87,0.7815503220796433
8,88,0.7916963769150283
8,89,0.7412863123681463
8,90,0.7385975215778302
8,91,0.7169478321335827
8,92,0.7312474087615615
8,93,0.7450583279096842
8,94,0.7727083656897114
8,95,0.7711570116980584
8,96,0.7772079499129816
8,97,0.7495787206124422
8,98,0.7695841839841495
8,99,0.7517326850271925
8,100,0.7575626578805732
9,0,0.9348757430527477
9,1,0.945457991619088
9,2,0.9360676169496778
9,3,0.9285255963989087
9,4,0.9290637818440374
9,5,0.9277292922879757
9,6,0.9022504466655309
9,7,0.9269316181854008
9,8,0.9150044285803702
9,9,0.9272345087430065
9,10,0.9332024371445128
9,11,0.9271013417891163
9,12,0.8962115705869009
9,13,0.9001672590311226
9,14,0.9102808339275652
9,15,0.9019879308444226
9,16,0.9057001468221455
9,17,0.8958457686948953
9,18,0.951673130539889
9,19,0.9200218087604186
9,20,0.9407446083472838
9,21,0.9100234685217703
9,22,0.9358559979658213
9,23,0.9304043963455496
9,24,0.9334647505269936
9,25,0.9166569303887239
9,26,0.9153830641397838
9,27,0.9086503979296083
9,28,0.9367112117173548
9,29,0.9169883459613057
9,30,0.9215117900138955
9,31,0.9239043274104891
9,32,0.921433888805311
9,33,0.9080074481408142
9,34,0.9478431470675905
9,35,0.9240260118571129
9,36,0.939758576871514
9,37,0.9265356482300238
9,38,0.9166461305233409
9,39,0.9304947734230378
9,40,0.9384885098777457
9,41,0.9268882445324916
9,42,0.931997287039919
9,43,0.9331472514330831
9,44,0.9275746150529456
9,45,0.9338837466992793
9,46,0.9203471794214262
9,47,0.9091199096012663
9,48,0.9406008627981383
9,49,0.9277204979773674
9,50,0.9436600729659431
9,51,0.9211227735899791
9,52,0.9272126359554872
9,53,0.9193321238959238
9,54,0.9394381824344427
9,55,0.9367288427094471
9,56,0.899587197037353
9,57,0.919488350021848
9,58,0.9011574805156941
9,59,0.9079011113668795
9,60,0.9021335218805908
9,61,0.9190759401667684
9,62,0.9183456404641485
9,63,0.9138212877916726
9,64,0.9212480548531472
9,65,0.9214859861507027
9,66,0.897868902675064
9,67,0.9326881253338031
9,68,0.9386420289755115
9,69,0.915989000614872
9,70,0.9156275346757949
9,71,0.9296162039033415
9,72,0.927900630692836
9,73,0.9230444151996476
9,74,0.9187584646122331
9,75,0.9243637030271472
9,76,0.9050925908380373
9,77,0.9221592452391202
9,78,0.9145014768721753
9,79,0.913648395788043
9,80,0.9376374673035135
9,81,0.8860689433934754
9,82,0.9339851590359034
9,83,0.9206706904717858
9,84,0.892895150373178
9,85,0.9400157351308063
9,86,0.9097336564410757
9,87,0.9300248145032494
9,88,0.9237180415023196
9,89,0.9344253029829497
9,90,0.9338013400542644
9,91,0.9265527519401094
9,92,0.9130057802583781
9,93,0.9203615525639781
9,94,0.915709385791553
9,95,0.9201528571705326
9,96,0.9387931753042482
9,97,0.9249946241951682
9,98,0.9157907661198054
9,99,0.9348499391895548
9,100,0.9040933019861043
10,0,0.852423708353361
10,1,0.8521407379041468
10,2,0.8605583010334082
10,3,0.8763211493205368
10,4,0.8324694566378004
10,5,0.817955561514928
10,6,0.8763299633839489
10,7,0.856618505593919
10,8,0.8428293408694143
10,9,0.8423470142596925
10,10,0.8705638121903762
10,11,0.8780257558523374
10,12,0.857605979927268
10,13,0.8413247382011053
10,14,0.8767561443718588
10,15,0.8603579600613461
10,16,0.886581476679473
10,17,0.8648476553341371
10,18,0.8828238713775506
10,19,0.8376817801150638
10,20,0.8686841061642007
10,21,0.8763468604775806
10,22,0.8367619206703991
10,23,0.856380567546899
10,24,0.8592832958158009
10,25,0.84152723060764
10,26,0.8146657947296674
10,27,0.840712802815349
10,28,0.8285619895314532
10,29,0.8722832704379646
10,30,0.8693236314244277
10,31,0.874793043745708
10,32,0.8437597453731849
10,33,0.7998357864610379
10,34,0.8560440347123347
10,35,0.8513966748974187
10,36,0.8679364978358766
10,37,0.8639127396359001
10,38,0.8750646926497833
10,39,0.8613086819850316
10,40,0.8426637864716437
10,41,0.8596804475892761
10,42,0.8608614790581717
10,43,0.8608426691574824
10,44,0.8900444793926289
10,45,0.8373307857015967
10,46,0.8551243608667705
10,47,0.8865214107501271
10,48,0.8630557566212479
10,49,0.8650310613351999
10,50,0.8613695887919355
10,51,0.8584042871119606
10,52,0.8792939772334295
10,53,0.8662825674340243
10,54,0.8457877223543511
10,55,0.8417519040005697
10,56,0.846513725432266
10,57,0.8489721824825508
10,58,0.8599942843052476
10,59,0.8759455232549991
10,60,0.8454238269095212
10,61,0.8398616264011312
10,62,0.8486379260777721
10,63,0.8684908520475937
10,64,0.8712909402261052
10,65,0.850979198128555
10,66,0.8727886757276906
10,67,0.8479091011359801
10,68,0.8630645214440822
10,69,0.856296146470265
10,70,0.8765168730415034
10,71,0.8453953961574926
10,72,0.8559472921280603
10,73,0.8806755769385921
